         k_x          k_y          k_z           r_b1         r_b2         r_b3     flat index
  0.03802195   0.06585594   0.10471976     0.04290429   0.04290429   0.50000000     1.47389778
  0.04094671   0.07092179   0.10471976     0.04620462   0.04620462   0.50000000     1.47974731
  0.04387148   0.07598763   0.10471976     0.04950495   0.04950495   0.50000000     1.48559684
  0.04679624   0.08105347   0.10471976     0.05280528   0.05280528   0.50000000     1.49144637
  0.04972101   0.08611931   0.10471976     0.05610561   0.05610561   0.50000000     1.49729590
  0.05264577   0.09118515   0.10471976     0.05940594   0.05940594   0.50000000     1.50314543
  0.05557054   0.09625100   0.10471976     0.06270627   0.06270627   0.50000000     1.50899496
  0.05849530   0.10131684   0.10471976     0.06600660   0.06600660   0.50000000     1.51484449
  0.06142007   0.10638268   0.10471976     0.06930693   0.06930693   0.50000000     1.52069402
  0.06434483   0.11144852   0.10471976     0.07260726   0.07260726   0.50000000     1.52654355
  0.06726960   0.11651436   0.10471976     0.07590759   0.07590759   0.50000000     1.53239308
  0.07019436   0.12158021   0.10471976     0.07920792   0.07920792   0.50000000     1.53824261
  0.07311913   0.12664605   0.10471976     0.08250825   0.08250825   0.50000000     1.54409214
  0.07604389   0.13171189   0.10471976     0.08580858   0.08580858   0.50000000     1.54994167
  0.07896866   0.13677773   0.10471976     0.08910891   0.08910891   0.50000000     1.55579120
  0.08189343   0.14184357   0.10471976     0.09240924   0.09240924   0.50000000     1.56164073
  0.08481819   0.14690942   0.10471976     0.09570957   0.09570957   0.50000000     1.56749026
  0.08774296   0.15197526   0.10471976     0.09900990   0.09900990   0.50000000     1.57333980
  0.09066772   0.15704110   0.10471976     0.10231023   0.10231023   0.50000000     1.57918933
  0.09359249   0.16210694   0.10471976     0.10561056   0.10561056   0.50000000     1.58503886
  0.09651725   0.16717278   0.10471976     0.10891089   0.10891089   0.50000000     1.59088839
  0.09944202   0.17223862   0.10471976     0.11221122   0.11221122   0.50000000     1.59673792
  0.10236678   0.17730447   0.10471976     0.11551155   0.11551155   0.50000000     1.60258745
  0.10529155   0.18237031   0.10471976     0.11881188   0.11881188   0.50000000     1.60843698
  0.10821631   0.18743615   0.10471976     0.12211221   0.12211221   0.50000000     1.61428651
  0.11114108   0.19250199   0.10471976     0.12541254   0.12541254   0.50000000     1.62013604
  0.11406584   0.19756783   0.10471976     0.12871287   0.12871287   0.50000000     1.62598557
  0.11699061   0.20263368   0.10471976     0.13201320   0.13201320   0.50000000     1.63183510
  0.11991537   0.20769952   0.10471976     0.13531353   0.13531353   0.50000000     1.63768463
  0.12284014   0.21276536   0.10471976     0.13861386   0.13861386   0.50000000     1.64353416
  0.12576490   0.21783120   0.10471976     0.14191419   0.14191419   0.50000000     1.64938369
  0.12868967   0.22289704   0.10471976     0.14521452   0.14521452   0.50000000     1.65523322
  0.13161443   0.22796289   0.10471976     0.14851485   0.14851485   0.50000000     1.66108275
  0.13453920   0.23302873   0.10471976     0.15181518   0.15181518   0.50000000     1.66693228
  0.13746396   0.23809457   0.10471976     0.15511551   0.15511551   0.50000000     1.67278181
  0.14038873   0.24316041   0.10471976     0.15841584   0.15841584   0.50000000     1.67863134
  0.14331349   0.24822625   0.10471976     0.16171617   0.16171617   0.50000000     1.68448087
  0.14623826   0.25329210   0.10471976     0.16501650   0.16501650   0.50000000     1.69033040
  0.14916302   0.25835794   0.10471976     0.16831683   0.16831683   0.50000000     1.69617993
  0.15208779   0.26342378   0.10471976     0.17161716   0.17161716   0.50000000     1.70202946
  0.15501255   0.26848962   0.10471976     0.17491749   0.17491749   0.50000000     1.70787899
  0.15793732   0.27355546   0.10471976     0.17821782   0.17821782   0.50000000     1.71372852
  0.16086209   0.27862130   0.10471976     0.18151815   0.18151815   0.50000000     1.71957805
  0.16378685   0.28368715   0.10471976     0.18481848   0.18481848   0.50000000     1.72542758
  0.16671162   0.28875299   0.10471976     0.18811881   0.18811881   0.50000000     1.73127712
  0.16963638   0.29381883   0.10471976     0.19141914   0.19141914   0.50000000     1.73712665
  0.17256115   0.29888467   0.10471976     0.19471947   0.19471947   0.50000000     1.74297618
  0.17548591   0.30395051   0.10471976     0.19801980   0.19801980   0.50000000     1.74882571
  0.17841068   0.30901636   0.10471976     0.20132013   0.20132013   0.50000000     1.75467524
  0.18133544   0.31408220   0.10471976     0.20462046   0.20462046   0.50000000     1.76052477
  0.18426021   0.31914804   0.10471976     0.20792079   0.20792079   0.50000000     1.76637430
  0.18718497   0.32421388   0.10471976     0.21122112   0.21122112   0.50000000     1.77222383
  0.19010974   0.32927972   0.10471976     0.21452145   0.21452145   0.50000000     1.77807336
  0.19303450   0.33434557   0.10471976     0.21782178   0.21782178   0.50000000     1.78392289
  0.19595927   0.33941141   0.10471976     0.22112211   0.22112211   0.50000000     1.78977242
  0.19888403   0.34447725   0.10471976     0.22442244   0.22442244   0.50000000     1.79562195
  0.20180880   0.34954309   0.10471976     0.22772277   0.22772277   0.50000000     1.80147148
  0.20473356   0.35460893   0.10471976     0.23102310   0.23102310   0.50000000     1.80732101
  0.20765833   0.35967478   0.10471976     0.23432343   0.23432343   0.50000000     1.81317054
  0.21058309   0.36474062   0.10471976     0.23762376   0.23762376   0.50000000     1.81902007
  0.21350786   0.36980646   0.10471976     0.24092409   0.24092409   0.50000000     1.82486960
  0.21643262   0.37487230   0.10471976     0.24422442   0.24422442   0.50000000     1.83071913
  0.21935739   0.37993814   0.10471976     0.24752475   0.24752475   0.50000000     1.83656866
  0.22228215   0.38500398   0.10471976     0.25082508   0.25082508   0.50000000     1.84241819
  0.22520692   0.39006983   0.10471976     0.25412541   0.25412541   0.50000000     1.84826772
  0.22813168   0.39513567   0.10471976     0.25742574   0.25742574   0.50000000     1.85411725
  0.23105645   0.40020151   0.10471976     0.26072607   0.26072607   0.50000000     1.85996678
  0.23398121   0.40526735   0.10471976     0.26402640   0.26402640   0.50000000     1.86581631
  0.23690598   0.41033319   0.10471976     0.26732673   0.26732673   0.50000000     1.87166584
  0.23983075   0.41539904   0.10471976     0.27062706   0.27062706   0.50000000     1.87751537
  0.24275551   0.42046488   0.10471976     0.27392739   0.27392739   0.50000000     1.88336491
  0.24568028   0.42553072   0.10471976     0.27722772   0.27722772   0.50000000     1.88921444
  0.24860504   0.43059656   0.10471976     0.28052805   0.28052805   0.50000000     1.89506397
  0.25152981   0.43566240   0.10471976     0.28382838   0.28382838   0.50000000     1.90091350
  0.25445457   0.44072825   0.10471976     0.28712871   0.28712871   0.50000000     1.90676303
  0.25737934   0.44579409   0.10471976     0.29042904   0.29042904   0.50000000     1.91261256
  0.26030410   0.45085993   0.10471976     0.29372937   0.29372937   0.50000000     1.91846209
  0.26322887   0.45592577   0.10471976     0.29702970   0.29702970   0.50000000     1.92431162
  0.26615363   0.46099161   0.10471976     0.30033003   0.30033003   0.50000000     1.93016115
  0.26907840   0.46605746   0.10471976     0.30363036   0.30363036   0.50000000     1.93601068
  0.27200316   0.47112330   0.10471976     0.30693069   0.30693069   0.50000000     1.94186021
  0.27492793   0.47618914   0.10471976     0.31023102   0.31023102   0.50000000     1.94770974
  0.27785269   0.48125498   0.10471976     0.31353135   0.31353135   0.50000000     1.95355927
  0.28077746   0.48632082   0.10471976     0.31683168   0.31683168   0.50000000     1.95940880
  0.28370222   0.49138666   0.10471976     0.32013201   0.32013201   0.50000000     1.96525833
  0.28662699   0.49645251   0.10471976     0.32343234   0.32343234   0.50000000     1.97110786
  0.28955175   0.50151835   0.10471976     0.32673267   0.32673267   0.50000000     1.97695739
  0.29247652   0.50658419   0.10471976     0.33003300   0.33003300   0.50000000     1.98280692
  0.29540128   0.51165003   0.10471976     0.33333333   0.33333333   0.50000000     1.98865645
  0.29540128   0.51165003   0.10471976     0.33333333   0.33333333   0.50000000     1.98865645
  0.29686367   0.50911711   0.10471976     0.33498350   0.33003300   0.50000000     1.99158122
  0.29832605   0.50658419   0.10471976     0.33663366   0.32673267   0.50000000     1.99450598
  0.29978843   0.50405127   0.10471976     0.33828383   0.32343234   0.50000000     1.99743075
  0.30125081   0.50151835   0.10471976     0.33993399   0.32013201   0.50000000     2.00035551
  0.30271320   0.49898543   0.10471976     0.34158416   0.31683168   0.50000000     2.00328028
  0.30417558   0.49645251   0.10471976     0.34323432   0.31353135   0.50000000     2.00620504
  0.30563796   0.49391959   0.10471976     0.34488449   0.31023102   0.50000000     2.00912981
  0.30710034   0.49138666   0.10471976     0.34653465   0.30693069   0.50000000     2.01205457
  0.30856273   0.48885374   0.10471976     0.34818482   0.30363036   0.50000000     2.01497934
  0.31002511   0.48632082   0.10471976     0.34983498   0.30033003   0.50000000     2.01790410
  0.31148749   0.48378790   0.10471976     0.35148515   0.29702970   0.50000000     2.02082887
  0.31294988   0.48125498   0.10471976     0.35313531   0.29372937   0.50000000     2.02375363
  0.31441226   0.47872206   0.10471976     0.35478548   0.29042904   0.50000000     2.02667840
  0.31587464   0.47618914   0.10471976     0.35643564   0.28712871   0.50000000     2.02960316
  0.31733702   0.47365622   0.10471976     0.35808581   0.28382838   0.50000000     2.03252793
  0.31879941   0.47112330   0.10471976     0.35973597   0.28052805   0.50000000     2.03545269
  0.32026179   0.46859038   0.10471976     0.36138614   0.27722772   0.50000000     2.03837746
  0.32172417   0.46605746   0.10471976     0.36303630   0.27392739   0.50000000     2.04130223
  0.32318655   0.46352453   0.10471976     0.36468647   0.27062706   0.50000000     2.04422699
  0.32464894   0.46099161   0.10471976     0.36633663   0.26732673   0.50000000     2.04715176
  0.32611132   0.45845869   0.10471976     0.36798680   0.26402640   0.50000000     2.05007652
  0.32757370   0.45592577   0.10471976     0.36963696   0.26072607   0.50000000     2.05300129
  0.32903608   0.45339285   0.10471976     0.37128713   0.25742574   0.50000000     2.05592605
  0.33049847   0.45085993   0.10471976     0.37293729   0.25412541   0.50000000     2.05885082
  0.33196085   0.44832701   0.10471976     0.37458746   0.25082508   0.50000000     2.06177558
  0.33342323   0.44579409   0.10471976     0.37623762   0.24752475   0.50000000     2.06470035
  0.33488561   0.44326117   0.10471976     0.37788779   0.24422442   0.50000000     2.06762511
  0.33634800   0.44072825   0.10471976     0.37953795   0.24092409   0.50000000     2.07054988
  0.33781038   0.43819532   0.10471976     0.38118812   0.23762376   0.50000000     2.07347464
  0.33927276   0.43566240   0.10471976     0.38283828   0.23432343   0.50000000     2.07639941
  0.34073514   0.43312948   0.10471976     0.38448845   0.23102310   0.50000000     2.07932417
  0.34219753   0.43059656   0.10471976     0.38613861   0.22772277   0.50000000     2.08224894
  0.34365991   0.42806364   0.10471976     0.38778878   0.22442244   0.50000000     2.08517370
  0.34512229   0.42553072   0.10471976     0.38943894   0.22112211   0.50000000     2.08809847
  0.34658467   0.42299780   0.10471976     0.39108911   0.21782178   0.50000000     2.09102323
  0.34804706   0.42046488   0.10471976     0.39273927   0.21452145   0.50000000     2.09394800
  0.34950944   0.41793196   0.10471976     0.39438944   0.21122112   0.50000000     2.09687276
  0.35097182   0.41539904   0.10471976     0.39603960   0.20792079   0.50000000     2.09979753
  0.35243421   0.41286612   0.10471976     0.39768977   0.20462046   0.50000000     2.10272229
  0.35389659   0.41033319   0.10471976     0.39933993   0.20132013   0.50000000     2.10564706
  0.35535897   0.40780027   0.10471976     0.40099010   0.19801980   0.50000000     2.10857182
  0.35682135   0.40526735   0.10471976     0.40264026   0.19471947   0.50000000     2.11149659
  0.35828374   0.40273443   0.10471976     0.40429043   0.19141914   0.50000000     2.11442135
  0.35974612   0.40020151   0.10471976     0.40594059   0.18811881   0.50000000     2.11734612
  0.36120850   0.39766859   0.10471976     0.40759076   0.18481848   0.50000000     2.12027089
  0.36267088   0.39513567   0.10471976     0.40924092   0.18151815   0.50000000     2.12319565
  0.36413327   0.39260275   0.10471976     0.41089109   0.17821782   0.50000000     2.12612042
  0.36559565   0.39006983   0.10471976     0.41254125   0.17491749   0.50000000     2.12904518
  0.36705803   0.38753691   0.10471976     0.41419142   0.17161716   0.50000000     2.13196995
  0.36852041   0.38500398   0.10471976     0.41584158   0.16831683   0.50000000     2.13489471
  0.36998280   0.38247106   0.10471976     0.41749175   0.16501650   0.50000000     2.13781948
  0.37144518   0.37993814   0.10471976     0.41914191   0.16171617   0.50000000     2.14074424
  0.37290756   0.37740522   0.10471976     0.42079208   0.15841584   0.50000000     2.14366901
  0.37436994   0.37487230   0.10471976     0.42244224   0.15511551   0.50000000     2.14659377
  0.37583233   0.37233938   0.10471976     0.42409241   0.15181518   0.50000000     2.14951854
  0.37729471   0.36980646   0.10471976     0.42574257   0.14851485   0.50000000     2.15244330
  0.37875709   0.36727354   0.10471976     0.42739274   0.14521452   0.50000000     2.15536807
  0.38021947   0.36474062   0.10471976     0.42904290   0.14191419   0.50000000     2.15829283
  0.38168186   0.36220770   0.10471976     0.43069307   0.13861386   0.50000000     2.16121760
  0.38314424   0.35967478   0.10471976     0.43234323   0.13531353   0.50000000     2.16414236
  0.38460662   0.35714185   0.10471976     0.43399340   0.13201320   0.50000000     2.16706713
  0.38606900   0.35460893   0.10471976     0.43564356   0.12871287   0.50000000     2.16999189
  0.38753139   0.35207601   0.10471976     0.43729373   0.12541254   0.50000000     2.17291666
  0.38899377   0.34954309   0.10471976     0.43894389   0.12211221   0.50000000     2.17584142
  0.39045615   0.34701017   0.10471976     0.44059406   0.11881188   0.50000000     2.17876619
  0.39191854   0.34447725   0.10471976     0.44224422   0.11551155   0.50000000     2.18169095
  0.39338092   0.34194433   0.10471976     0.44389439   0.11221122   0.50000000     2.18461572
  0.39484330   0.33941141   0.10471976     0.44554455   0.10891089   0.50000000     2.18754048
  0.39630568   0.33687849   0.10471976     0.44719472   0.10561056   0.50000000     2.19046525
  0.39776807   0.33434557   0.10471976     0.44884488   0.10231023   0.50000000     2.19339001
  0.39923045   0.33181264   0.10471976     0.45049505   0.09900990   0.50000000     2.19631478
  0.40069283   0.32927972   0.10471976     0.45214521   0.09570957   0.50000000     2.19923955
  0.40215521   0.32674680   0.10471976     0.45379538   0.09240924   0.50000000     2.20216431
  0.40361760   0.32421388   0.10471976     0.45544554   0.08910891   0.50000000     2.20508908
  0.40507998   0.32168096   0.10471976     0.45709571   0.08580858   0.50000000     2.20801384
  0.40654236   0.31914804   0.10471976     0.45874587   0.08250825   0.50000000     2.21093861
  0.40800474   0.31661512   0.10471976     0.46039604   0.07920792   0.50000000     2.21386337
  0.40946713   0.31408220   0.10471976     0.46204620   0.07590759   0.50000000     2.21678814
  0.41092951   0.31154928   0.10471976     0.46369637   0.07260726   0.50000000     2.21971290
  0.41239189   0.30901636   0.10471976     0.46534653   0.06930693   0.50000000     2.22263767
  0.41385427   0.30648344   0.10471976     0.46699670   0.06600660   0.50000000     2.22556243
  0.41531666   0.30395051   0.10471976     0.46864686   0.06270627   0.50000000     2.22848720
  0.41677904   0.30141759   0.10471976     0.47029703   0.05940594   0.50000000     2.23141196
  0.41824142   0.29888467   0.10471976     0.47194719   0.05610561   0.50000000     2.23433673
  0.41970380   0.29635175   0.10471976     0.47359736   0.05280528   0.50000000     2.23726149
  0.42116619   0.29381883   0.10471976     0.47524752   0.04950495   0.50000000     2.24018626
  0.42262857   0.29128591   0.10471976     0.47689769   0.04620462   0.50000000     2.24311102
  0.42409095   0.28875299   0.10471976     0.47854785   0.04290429   0.50000000     2.24603579
  0.42555333   0.28622007   0.10471976     0.48019802   0.03960396   0.50000000     2.24896055
  0.42701572   0.28368715   0.10471976     0.48184818   0.03630363   0.50000000     2.25188532
  0.42847810   0.28115423   0.10471976     0.48349835   0.03300330   0.50000000     2.25481008
  0.42994048   0.27862130   0.10471976     0.48514851   0.02970297   0.50000000     2.25773485
  0.43140287   0.27608838   0.10471976     0.48679868   0.02640264   0.50000000     2.26065961
  0.43286525   0.27355546   0.10471976     0.48844884   0.02310231   0.50000000     2.26358438
  0.43432763   0.27102254   0.10471976     0.49009901   0.01980198   0.50000000     2.26650914
  0.43579001   0.26848962   0.10471976     0.49174918   0.01650165   0.50000000     2.26943391
  0.43725240   0.26595670   0.10471976     0.49339934   0.01320132   0.50000000     2.27235867
  0.43871478   0.26342378   0.10471976     0.49504951   0.00990099   0.50000000     2.27528344
  0.44017716   0.26089086   0.10471976     0.49669967   0.00660066   0.50000000     2.27820821
  0.44163954   0.25835794   0.10471976     0.49834984   0.00330033   0.50000000     2.28113297
  0.44310193   0.25582502   0.10471976     0.50000000  -0.00000000   0.50000000     2.28405774
  0.44310193   0.25582502   0.10471976     0.50000000  -0.00000000   0.50000000     2.28405774
  0.43871478   0.25329210   0.10471976     0.49504951  -0.00000000   0.50000000     2.28912358
  0.43432763   0.25075917   0.10471976     0.49009901  -0.00000000   0.50000000     2.29418942
  0.42994048   0.24822625   0.10471976     0.48514851  -0.00000000   0.50000000     2.29925526
  0.42555333   0.24569333   0.10471976     0.48019802  -0.00000000   0.50000000     2.30432110
  0.42116619   0.24316041   0.10471976     0.47524752  -0.00000000   0.50000000     2.30938695
  0.41677904   0.24062749   0.10471976     0.47029703  -0.00000000   0.50000000     2.31445279
  0.41239189   0.23809457   0.10471976     0.46534653  -0.00000000   0.50000000     2.31951863
  0.40800474   0.23556165   0.10471976     0.46039604  -0.00000000   0.50000000     2.32458447
  0.40361760   0.23302873   0.10471976     0.45544554  -0.00000000   0.50000000     2.32965031
  0.39923045   0.23049581   0.10471976     0.45049505  -0.00000000   0.50000000     2.33471615
  0.39484330   0.22796289   0.10471976     0.44554455  -0.00000000   0.50000000     2.33978200
  0.39045615   0.22542996   0.10471976     0.44059406  -0.00000000   0.50000000     2.34484784
  0.38606900   0.22289704   0.10471976     0.43564356  -0.00000000   0.50000000     2.34991368
  0.38168186   0.22036412   0.10471976     0.43069307  -0.00000000   0.50000000     2.35497952
  0.37729471   0.21783120   0.10471976     0.42574257  -0.00000000   0.50000000     2.36004536
  0.37290756   0.21529828   0.10471976     0.42079208  -0.00000000   0.50000000     2.36511121
  0.36852041   0.21276536   0.10471976     0.41584158  -0.00000000   0.50000000     2.37017705
  0.36413327   0.21023244   0.10471976     0.41089109  -0.00000000   0.50000000     2.37524289
  0.35974612   0.20769952   0.10471976     0.40594059  -0.00000000   0.50000000     2.38030873
  0.35535897   0.20516660   0.10471976     0.40099010  -0.00000000   0.50000000     2.38537457
  0.35097182   0.20263368   0.10471976     0.39603960  -0.00000000   0.50000000     2.39044042
  0.34658467   0.20010076   0.10471976     0.39108911  -0.00000000   0.50000000     2.39550626
  0.34219753   0.19756783   0.10471976     0.38613861  -0.00000000   0.50000000     2.40057210
  0.33781038   0.19503491   0.10471976     0.38118812  -0.00000000   0.50000000     2.40563794
  0.33342323   0.19250199   0.10471976     0.37623762  -0.00000000   0.50000000     2.41070378
  0.32903608   0.18996907   0.10471976     0.37128713  -0.00000000   0.50000000     2.41576963
  0.32464894   0.18743615   0.10471976     0.36633663  -0.00000000   0.50000000     2.42083547
  0.32026179   0.18490323   0.10471976     0.36138614  -0.00000000   0.50000000     2.42590131
  0.31587464   0.18237031   0.10471976     0.35643564  -0.00000000   0.50000000     2.43096715
  0.31148749   0.17983739   0.10471976     0.35148515  -0.00000000   0.50000000     2.43603299
  0.30710034   0.17730447   0.10471976     0.34653465  -0.00000000   0.50000000     2.44109883
  0.30271320   0.17477155   0.10471976     0.34158416  -0.00000000   0.50000000     2.44616468
  0.29832605   0.17223862   0.10471976     0.33663366  -0.00000000   0.50000000     2.45123052
  0.29393890   0.16970570   0.10471976     0.33168317  -0.00000000   0.50000000     2.45629636
  0.28955175   0.16717278   0.10471976     0.32673267  -0.00000000   0.50000000     2.46136220
  0.28516461   0.16463986   0.10471976     0.32178218  -0.00000000   0.50000000     2.46642804
  0.28077746   0.16210694   0.10471976     0.31683168  -0.00000000   0.50000000     2.47149389
  0.27639031   0.15957402   0.10471976     0.31188119  -0.00000000   0.50000000     2.47655973
  0.27200316   0.15704110   0.10471976     0.30693069  -0.00000000   0.50000000     2.48162557
  0.26761601   0.15450818   0.10471976     0.30198020  -0.00000000   0.50000000     2.48669141
  0.26322887   0.15197526   0.10471976     0.29702970  -0.00000000   0.50000000     2.49175725
  0.25884172   0.14944234   0.10471976     0.29207921  -0.00000000   0.50000000     2.49682310
  0.25445457   0.14690942   0.10471976     0.28712871  -0.00000000   0.50000000     2.50188894
  0.25006742   0.14437649   0.10471976     0.28217822  -0.00000000   0.50000000     2.50695478
  0.24568028   0.14184357   0.10471976     0.27722772  -0.00000000   0.50000000     2.51202062
  0.24129313   0.13931065   0.10471976     0.27227723  -0.00000000   0.50000000     2.51708646
  0.23690598   0.13677773   0.10471976     0.26732673  -0.00000000   0.50000000     2.52215231
  0.23251883   0.13424481   0.10471976     0.26237624  -0.00000000   0.50000000     2.52721815
  0.22813168   0.13171189   0.10471976     0.25742574  -0.00000000   0.50000000     2.53228399
  0.22374454   0.12917897   0.10471976     0.25247525  -0.00000000   0.50000000     2.53734983
  0.21935739   0.12664605   0.10471976     0.24752475  -0.00000000   0.50000000     2.54241567
  0.21497024   0.12411313   0.10471976     0.24257426  -0.00000000   0.50000000     2.54748151
  0.21058309   0.12158021   0.10471976     0.23762376  -0.00000000   0.50000000     2.55254736
  0.20619595   0.11904728   0.10471976     0.23267327  -0.00000000   0.50000000     2.55761320
  0.20180880   0.11651436   0.10471976     0.22772277  -0.00000000   0.50000000     2.56267904
  0.19742165   0.11398144   0.10471976     0.22277228  -0.00000000   0.50000000     2.56774488
  0.19303450   0.11144852   0.10471976     0.21782178  -0.00000000   0.50000000     2.57281072
  0.18864735   0.10891560   0.10471976     0.21287129  -0.00000000   0.50000000     2.57787657
  0.18426021   0.10638268   0.10471976     0.20792079  -0.00000000   0.50000000     2.58294241
  0.17987306   0.10384976   0.10471976     0.20297030  -0.00000000   0.50000000     2.58800825
  0.17548591   0.10131684   0.10471976     0.19801980  -0.00000000   0.50000000     2.59307409
  0.17109876   0.09878392   0.10471976     0.19306931  -0.00000000   0.50000000     2.59813993
  0.16671162   0.09625100   0.10471976     0.18811881  -0.00000000   0.50000000     2.60320578
  0.16232447   0.09371808   0.10471976     0.18316832  -0.00000000   0.50000000     2.60827162
  0.15793732   0.09118515   0.10471976     0.17821782  -0.00000000   0.50000000     2.61333746
  0.15355017   0.08865223   0.10471976     0.17326733  -0.00000000   0.50000000     2.61840330
  0.14916302   0.08611931   0.10471976     0.16831683  -0.00000000   0.50000000     2.62346914
  0.14477588   0.08358639   0.10471976     0.16336634  -0.00000000   0.50000000     2.62853499
  0.14038873   0.08105347   0.10471976     0.15841584  -0.00000000   0.50000000     2.63360083
  0.13600158   0.07852055   0.10471976     0.15346535  -0.00000000   0.50000000     2.63866667
  0.13161443   0.07598763   0.10471976     0.14851485  -0.00000000   0.50000000     2.64373251
  0.12722729   0.07345471   0.10471976     0.14356436  -0.00000000   0.50000000     2.64879835
  0.12284014   0.07092179   0.10471976     0.13861386  -0.00000000   0.50000000     2.65386419
  0.11845299   0.06838887   0.10471976     0.13366337  -0.00000000   0.50000000     2.65893004
  0.11406584   0.06585594   0.10471976     0.12871287  -0.00000000   0.50000000     2.66399588
  0.10967869   0.06332302   0.10471976     0.12376238  -0.00000000   0.50000000     2.66906172
  0.10529155   0.06079010   0.10471976     0.11881188  -0.00000000   0.50000000     2.67412756
  0.10090440   0.05825718   0.10471976     0.11386139  -0.00000000   0.50000000     2.67919340
  0.09651725   0.05572426   0.10471976     0.10891089  -0.00000000   0.50000000     2.68425925
  0.09213010   0.05319134   0.10471976     0.10396040  -0.00000000   0.50000000     2.68932509
  0.08774296   0.05065842   0.10471976     0.09900990  -0.00000000   0.50000000     2.69439093
  0.08335581   0.04812550   0.10471976     0.09405941  -0.00000000   0.50000000     2.69945677
  0.07896866   0.04559258   0.10471976     0.08910891  -0.00000000   0.50000000     2.70452261
  0.07458151   0.04305966   0.10471976     0.08415842  -0.00000000   0.50000000     2.70958846
  0.07019436   0.04052674   0.10471976     0.07920792  -0.00000000   0.50000000     2.71465430
  0.06580722   0.03799381   0.10471976     0.07425743  -0.00000000   0.50000000     2.71972014
  0.06142007   0.03546089   0.10471976     0.06930693  -0.00000000   0.50000000     2.72478598
  0.05703292   0.03292797   0.10471976     0.06435644  -0.00000000   0.50000000     2.72985182
  0.05264577   0.03039505   0.10471976     0.05940594  -0.00000000   0.50000000     2.73491767
  0.04825863   0.02786213   0.10471976     0.05445545  -0.00000000   0.50000000     2.73998351
  0.04387148   0.02532921   0.10471976     0.04950495  -0.00000000   0.50000000     2.74504935
  0.03948433   0.02279629   0.10471976     0.04455446  -0.00000000   0.50000000     2.75011519
  0.03509718   0.02026337   0.10471976     0.03960396  -0.00000000   0.50000000     2.75518103
  0.03071003   0.01773045   0.10471976     0.03465347  -0.00000000   0.50000000     2.76024687
  0.02632289   0.01519753   0.10471976     0.02970297  -0.00000000   0.50000000     2.76531272
  0.02193574   0.01266460   0.10471976     0.02475248  -0.00000000   0.50000000     2.77037856
  0.01754859   0.01013168   0.10471976     0.01980198  -0.00000000   0.50000000     2.77544440
  0.01316144   0.00759876   0.10471976     0.01485149  -0.00000000   0.50000000     2.78051024
  0.00877430   0.00506584   0.10471976     0.00990099  -0.00000000   0.50000000     2.78557608
  0.00438715   0.00253292   0.10471976     0.00495050  -0.00000000   0.50000000     2.79064193
  0.00000000   0.00000000   0.10471976     0.00000000   0.00000000   0.50000000     2.79570777
