         mode 1          mode 2
   8.649864e-01    4.919380e+00
   8.755028e-01    4.925374e+00
   8.883423e-01    4.932700e+00
   9.034967e-01    4.941353e+00
   9.209565e-01    4.951327e+00
   9.407106e-01    4.962617e+00
   9.627464e-01    4.975216e+00
   9.870498e-01    4.989115e+00
   1.013605e+00    5.004307e+00
   1.042395e+00    5.020780e+00
   1.073400e+00    5.038525e+00
   1.106601e+00    5.057529e+00
   1.141974e+00    5.077781e+00
   1.179497e+00    5.099265e+00
   1.219144e+00    5.121968e+00
   1.260887e+00    5.145873e+00
   1.304698e+00    5.170963e+00
   1.350547e+00    5.197219e+00
   1.398400e+00    5.224623e+00
   1.448224e+00    5.253154e+00
   1.499982e+00    5.282789e+00
   1.553639e+00    5.313505e+00
   1.609153e+00    5.345279e+00
   1.666485e+00    5.378085e+00
   1.725590e+00    5.411896e+00
   1.786426e+00    5.446684e+00
   1.848944e+00    5.482420e+00
   1.913099e+00    5.519073e+00
   1.978838e+00    5.556612e+00
   2.046112e+00    5.595004e+00
   2.114867e+00    5.634214e+00
   2.185049e+00    5.674207e+00
   2.256600e+00    5.714947e+00
   2.329464e+00    5.756396e+00
   2.403580e+00    5.798515e+00
   2.478888e+00    5.841265e+00
   2.555324e+00    5.884603e+00
   2.632825e+00    5.928488e+00
   2.711326e+00    5.972878e+00
   2.790759e+00    6.017727e+00
   2.871057e+00    6.062990e+00
   2.952149e+00    6.108622e+00
   3.033966e+00    6.154577e+00
   3.116434e+00    6.200805e+00
   3.199482e+00    6.247259e+00
   3.283035e+00    6.293890e+00
   3.367017e+00    6.340648e+00
   3.451353e+00    6.387483e+00
   3.535965e+00    6.434344e+00
   3.620776e+00    6.481180e+00
   3.705706e+00    6.527939e+00
   3.790676e+00    6.574570e+00
   3.875605e+00    6.621020e+00
   3.960413e+00    6.667238e+00
   4.045017e+00    6.713172e+00
   4.129337e+00    6.758768e+00
   4.213289e+00    6.803977e+00
   4.296791e+00    6.848745e+00
   4.379759e+00    6.893023e+00
   4.462109e+00    6.936759e+00
   4.543759e+00    6.979903e+00
   4.624624e+00    7.022407e+00
   4.704619e+00    7.064221e+00
   4.783662e+00    7.105299e+00
   4.861667e+00    7.145593e+00
   4.938552e+00    7.185060e+00
   5.014231e+00    7.223654e+00
   5.088622e+00    7.261334e+00
   5.161640e+00    7.298059e+00
   5.233203e+00    7.333790e+00
   5.303227e+00    7.368490e+00
   5.371631e+00    7.402123e+00
   5.438332e+00    7.434656e+00
   5.503248e+00    7.466059e+00
   5.566299e+00    7.496301e+00
   5.627405e+00    7.525358e+00
   5.686486e+00    7.553205e+00
   5.743464e+00    7.579820e+00
   5.798261e+00    7.605184e+00
   5.850801e+00    7.629281e+00
   5.901008e+00    7.652097e+00
   5.948809e+00    7.673620e+00
   5.994133e+00    7.693842e+00
   6.036909e+00    7.712754e+00
   6.077068e+00    7.730354e+00
   6.114547e+00    7.746637e+00
   6.149282e+00    7.761604e+00
   6.181213e+00    7.775255e+00
   6.210285e+00    7.787592e+00
   6.236445e+00    7.798619e+00
   6.259644e+00    7.808340e+00
   6.279840e+00    7.816759e+00
   6.296993e+00    7.823880e+00
   6.311070e+00    7.829709e+00
   6.322043e+00    7.834249e+00
   6.329891e+00    7.837503e+00
   6.334597e+00    7.839475e+00
   6.336153e+00    7.840165e+00
